"End","CID","Location","Name","Start"
"2014/09/01 10:20:00","1","ビレッジ（１Ｆ）","キティ・ホワイト","2014/09/01 10:00:00"
"2014/09/01 16:30:00","1","ビレッジ（１Ｆ）","キティ・ホワイト","2014/09/01 16:10:00"
"2014/09/01 10:20:00","2","ビレッジ（１Ｆ）","ミミィ・ホワイト","2014/09/01 10:00:00"
"2014/09/01 16:30:00","2","ビレッジ（１Ｆ）","ミミィ・ホワイト","2014/09/01 16:10:00"
"2014/09/01 11:35:00","3","フードマシンレストラン（４Ｆ）","ダニエル・スター","2014/09/01 11:15:00"
"2014/09/01 10:40:00","8","ビレッジ（１Ｆ）","ルビー","2014/09/01 10:20:00"
"2014/09/01 10:40:00","9","ビレッジ（１Ｆ）","サフィー","2014/09/01 10:20:00"
"2014/09/01 11:20:00","9","ハッピーはっぴ～バースデーＳＨＯＷ（１Ｆ）","サフィー","2014/09/01 10:50:00"
"2014/09/01 15:30:00","9","サンリオタウン２Ｆ（２Ｆ）","サフィー","2014/09/01 15:00:00"
"2014/09/01 16:00:00","9","ビレッジ（１Ｆ）","サフィー","2014/09/01 15:40:00"
"2014/09/01 16:45:00","9","サンリオタウン２Ｆ（２Ｆ）","サフィー","2014/09/01 16:15:00"
"2014/09/01 10:40:00","10","ビレッジ（１Ｆ）","ガーネット","2014/09/01 10:20:00"
"2014/09/01 13:50:00","10","レインボーホール（３Ｆ）","ガーネット","2014/09/01 13:30:00"
"2014/09/01 16:00:00","10","ビレッジ（１Ｆ）","ガーネット","2014/09/01 15:40:00"
"2014/09/01 15:30:00","11","サンリオタウン２Ｆ（２Ｆ）","ラブラ","2014/09/01 15:00:00"
"2014/09/01 16:45:00","11","サンリオタウン２Ｆ（２Ｆ）","ラブラ","2014/09/01 16:15:00"
"2014/09/01 11:20:00","53","ハッピーはっぴ～バースデーＳＨＯＷ（１Ｆ）","ウィッシュミーメル","2014/09/01 10:50:00"
"2014/09/01 11:05:00","97","エントランスショップ（３Ｆ）","マイスウィートピアノ","2014/09/01 10:45:00"
"2014/09/01 12:20:00","97","サンリオタウン１Ｆ（１Ｆ）","マイスウィートピアノ","2014/09/01 12:00:00"
"2014/09/01 13:20:00","97","サンリオタウン１Ｆ（１Ｆ）","マイスウィートピアノ","2014/09/01 13:00:00"
"2014/09/01 14:50:00","97","サンリオタウン１Ｆ（１Ｆ）","マイスウィートピアノ","2014/09/01 14:30:00"
"2014/09/01 15:50:00","97","サンリオタウン１Ｆ（１Ｆ）","マイスウィートピアノ","2014/09/01 15:30:00"
"2014/09/01 10:20:00","26","ビレッジ（１Ｆ）","ポムポムプリン","2014/09/01 10:00:00"
"2014/09/01 15:20:00","26","レインボーホール（３Ｆ）","ポムポムプリン","2014/09/01 15:00:00"
"2014/09/01 16:30:00","26","ビレッジ（１Ｆ）","ポムポムプリン","2014/09/01 16:10:00"
"2014/09/01 13:20:00","38","サンリオタウン１Ｆ（１Ｆ）","はすのうえけろっぴ","2014/09/01 13:00:00"
"2014/09/01 14:50:00","38","サンリオタウン１Ｆ（１Ｆ）","はすのうえけろっぴ","2014/09/01 14:30:00"
"2014/09/01 12:00:00","12","サンリオタウン１Ｆ（１Ｆ）","しろうさ＆くろうさ","2014/09/01 11:30:00"
"2014/09/01 13:00:00","12","サンリオタウン１Ｆ（１Ｆ）","しろうさ＆くろうさ","2014/09/01 12:30:00"
"2014/09/01 11:20:00","55","ハッピーはっぴ～バースデーＳＨＯＷ（１Ｆ）","アズキ","2014/09/01 10:50:00"
"2014/09/02 10:20:00","1","ビレッジ（１Ｆ）","キティ・ホワイト","2014/09/02 10:00:00"
"2014/09/02 15:50:00","1","レインボーホール（３Ｆ）","キティ・ホワイト","2014/09/02 15:30:00"
"2014/09/02 16:45:00","1","レインボーホール（３Ｆ）","キティ・ホワイト","2014/09/02 16:15:00"
"2014/09/02 10:20:00","2","ビレッジ（１Ｆ）","ミミィ・ホワイト","2014/09/02 10:00:00"
"2014/09/02 11:10:00","2","エントランスショップ（３Ｆ）","ミミィ・ホワイト","2014/09/02 10:40:00"
"2014/09/02 13:30:00","2","レインボーホール（３Ｆ）","ミミィ・ホワイト","2014/09/02 13:00:00"
"2014/09/02 15:00:00","2","レインボーホール（３Ｆ）","ミミィ・ホワイト","2014/09/02 14:30:00"
"2014/09/02 15:50:00","2","レインボーホール（３Ｆ）","ミミィ・ホワイト","2014/09/02 15:30:00"
"2014/09/02 16:45:00","2","レインボーホール（３Ｆ）","ミミィ・ホワイト","2014/09/02 16:15:00"
"2014/09/02 11:35:00","3","フードマシンレストラン（４Ｆ）","ダニエル・スター","2014/09/02 11:15:00"
"2014/09/02 15:20:00","3","サンリオタウン１Ｆ（１Ｆ）","ダニエル・スター","2014/09/02 15:00:00"
"2014/09/02 16:35:00","3","ビレッジ（１Ｆ）","ダニエル・スター","2014/09/02 16:15:00"
"2014/09/02 10:40:00","5","ビレッジ（１Ｆ）","メアリー・ホワイト（ママ）","2014/09/02 10:20:00"
"2014/09/02 11:50:00","5","サンリオタウン２Ｆ（２Ｆ）","メアリー・ホワイト（ママ）","2014/09/02 11:30:00"
"2014/09/02 10:40:00","4","ビレッジ（１Ｆ）","ジョージ・ホワイト（パパ）","2014/09/02 10:20:00"
"2014/09/02 11:50:00","4","サンリオタウン２Ｆ（２Ｆ）","ジョージ・ホワイト（パパ）","2014/09/02 11:30:00"
"2014/09/02 11:20:00","9","ハッピーはっぴ～バースデーＳＨＯＷ（１Ｆ）","サフィー","2014/09/02 10:50:00"
"2014/09/02 13:50:00","10","レインボーホール（３Ｆ）","ガーネット","2014/09/02 13:30:00"
"2014/09/02 11:30:00","32","サンリオタウン２Ｆ（２Ｆ）","リトルツインスターズ","2014/09/02 11:00:00"
"2014/09/02 12:30:00","32","サンリオタウン２Ｆ（２Ｆ）","リトルツインスターズ","2014/09/02 12:00:00"
"2014/09/02 13:30:00","32","サンリオタウン２Ｆ（２Ｆ）","リトルツインスターズ","2014/09/02 13:00:00"
"2014/09/02 15:00:00","32","サンリオタウン２Ｆ（２Ｆ）","リトルツインスターズ","2014/09/02 14:30:00"
