"End","CID","Location","Name","Start"
"2016/10/01 15:30:00","1","館外（他）","キティ・ホワイト","2016/10/01 15:00:00"
"2016/10/01 15:30:00","3","館外（他）","ダニエル・スター","2016/10/01 15:00:00"
"2016/10/01 11:30:00","5","レディキティハウス（２Ｆ）","メアリー・ホワイト（ママ）","2016/10/01 11:00:00"
"2016/10/01 13:30:00","5","レディキティハウス（２Ｆ）","メアリー・ホワイト（ママ）","2016/10/01 13:00:00"
"2016/10/01 15:00:00","5","レディキティハウス（２Ｆ）","メアリー・ホワイト（ママ）","2016/10/01 14:30:00"
"2016/10/01 11:00:00","4","レディキティハウス（２Ｆ）","ジョージ・ホワイト（パパ）","2016/10/01 10:30:00"
"2016/10/01 13:00:00","4","レディキティハウス（２Ｆ）","ジョージ・ホワイト（パパ）","2016/10/01 12:30:00"
"2016/10/01 12:30:00","20","レディキティハウス（２Ｆ）","アンソニー・ホワイト（おじいちゃん）","2016/10/01 12:00:00"
"2016/10/01 14:00:00","20","レディキティハウス（２Ｆ）","アンソニー・ホワイト（おじいちゃん）","2016/10/01 13:30:00"
"2016/10/01 12:00:00","6","レディキティハウス（２Ｆ）","マーガレット・ホワイト（おばあちゃん）","2016/10/01 11:30:00"
"2016/10/01 14:30:00","6","レディキティハウス（２Ｆ）","マーガレット・ホワイト（おばあちゃん）","2016/10/01 14:00:00"
"2016/10/01 15:30:00","16","３Ｆ（３Ｆ）","るんるんルル","2016/10/01 15:00:00"
"2016/10/01 17:30:00","16","３Ｆ（３Ｆ）","るんるんルル","2016/10/01 17:00:00"
"2016/10/01 15:00:00","49","３Ｆ（３Ｆ）","ミルキーミミ","2016/10/01 14:30:00"
"2016/10/01 16:30:00","49","３Ｆ（３Ｆ）","ミルキーミミ","2016/10/01 16:00:00"
"2016/10/01 11:00:00","8","ハッピーはっぴ～バースデーＳＨＯＷ（１Ｆ）","ルビー","2016/10/01 10:30:00"
"2016/10/01 13:00:00","8","３Ｆ（３Ｆ）","ルビー","2016/10/01 12:30:00"
"2016/10/01 14:30:00","8","キャンディファクトリー（１Ｆ）","ルビー","2016/10/01 14:00:00"
"2016/10/01 11:00:00","48","ハッピーはっぴ～バースデーＳＨＯＷ（１Ｆ）","クロミ","2016/10/01 10:30:00"
