"End","CID","Location","Name","Start"
"2015/08/01 13:00:00","1","エンターティメントホール（１Ｆ）","キティ・ホワイト","2015/08/01 12:30:00"
"2015/08/01 14:30:00","1","エンターティメントホール（１Ｆ）","キティ・ホワイト","2015/08/01 14:00:00"
"2015/08/01 18:00:00","1","エンターティメントホール（１Ｆ）","キティ・ホワイト","2015/08/01 17:30:00"
"2015/08/01 12:00:00","2","エンターテイメントホール入口（１Ｆ）","ミミィ・ホワイト","2015/08/01 11:30:00"
"2015/08/01 16:00:00","2","エンターテイメントホール入口（１Ｆ）","ミミィ・ホワイト","2015/08/01 15:30:00"
"2015/08/01 12:30:00","3","エンターテイメントホール入口（１Ｆ）","ダニエル・スター","2015/08/01 12:00:00"
"2015/08/01 18:30:00","33","エンターテイメントホール入口（１Ｆ）","ラララフローラ","2015/08/01 18:00:00"
"2015/08/01 11:00:00","86","フードマシンレストラン（４Ｆ）","ぼんぼんりぼん","2015/08/01 10:40:00"
"2015/08/01 17:30:00","8","エンターテイメントホール入口（１Ｆ）","ルビー","2015/08/01 17:00:00"
"2015/08/01 11:30:00","7","マリーランドフォトエリア（４Ｆ）","マイメロディ","2015/08/01 11:00:00"
"2015/08/01 13:00:00","7","マリーランドフォトエリア（４Ｆ）","マイメロディ","2015/08/01 12:30:00"
"2015/08/01 14:00:00","7","マリーランドフォトエリア（４Ｆ）","マイメロディ","2015/08/01 13:30:00"
"2015/08/01 15:30:00","7","マリーランドフォトエリア（４Ｆ）","マイメロディ","2015/08/01 15:00:00"
"2015/08/01 17:30:00","7","マリーランドフォトエリア（４Ｆ）","マイメロディ","2015/08/01 17:00:00"
"2015/08/01 12:00:00","48","マリーランドフォトエリア（４Ｆ）","クロミ","2015/08/01 11:30:00"
"2015/08/01 14:30:00","48","マリーランドフォトエリア（４Ｆ）","クロミ","2015/08/01 14:00:00"
"2015/08/01 16:00:00","48","マリーランドフォトエリア（４Ｆ）","クロミ","2015/08/01 15:30:00"
"2015/08/01 18:00:00","48","マリーランドフォトエリア（４Ｆ）","クロミ","2015/08/01 17:30:00"
"2015/08/01 15:00:00","46","エンターテイメントホール入口（１Ｆ）","タキシードサム","2015/08/01 14:30:00"
"2015/08/01 16:30:00","46","エンターテイメントホール入口（１Ｆ）","タキシードサム","2015/08/01 16:00:00"
"2015/08/01 11:50:00","32","キキララフォトエリア（４Ｆ）","リトルツインスターズ","2015/08/01 11:30:00"
"2015/08/01 13:00:00","32","エンターテイメントホール入口（１Ｆ）","リトルツインスターズ","2015/08/01 12:30:00"
"2015/08/01 14:50:00","32","キキララフォトエリア（４Ｆ）","リトルツインスターズ","2015/08/01 14:30:00"
"2015/08/01 11:00:00","53","ハッピーはっぴ～バースデーＳＨＯＷ（１Ｆ）","ウィッシュミーメル","2015/08/01 10:30:00"
"2015/08/01 12:30:00","97","マリーランドフォトエリア（４Ｆ）","マイスウィートピアノ","2015/08/01 12:00:00"
"2015/08/01 15:00:00","97","マリーランドフォトエリア（４Ｆ）","マイスウィートピアノ","2015/08/01 14:30:00"
"2015/08/01 16:30:00","97","マリーランドフォトエリア（４Ｆ）","マイスウィートピアノ","2015/08/01 16:00:00"
