"End","CID","Location","Name","Start"
"5/14/2021 4:30:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","5/14/2021 3:30:00 PM"
"5/14/2021 2:00:00 PM","19","キャンディファクトリー（１Ｆ）","モカ","5/14/2021 1:00:00 PM"
"5/14/2021 3:00:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","5/14/2021 1:00:00 PM"
"5/14/2021 12:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","5/14/2021 11:00:00 AM"
"5/14/2021 12:30:00 PM","48","ジュースファクトリー（１Ｆ）","クロミ","5/14/2021 11:00:00 AM"
"5/14/2021 12:00:00 PM","97","キャンディファクトリー（１Ｆ）","マイスウィートピアノ","5/14/2021 11:00:00 AM"
"5/14/2021 4:00:00 PM","128","キャンディファクトリー（１Ｆ）","もっぷ","5/14/2021 3:00:00 PM"
"5/15/2021 2:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","5/15/2021 1:00:00 PM"
"5/15/2021 10:00:00 AM","3","キャンディファクトリー（１Ｆ）","ダニエル・スター","5/15/2021 9:00:00 AM"
"5/15/2021 4:30:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","5/15/2021 1:30:00 PM"
"5/15/2021 11:50:00 AM","46","キャンディファクトリー（１Ｆ）","タキシードサム","5/15/2021 10:00:00 AM"
"5/15/2021 1:00:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","5/15/2021 10:00:00 AM"
"5/15/2021 11:00:00 AM","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","5/15/2021 10:00:00 AM"
"5/15/2021 4:00:00 PM","61","キャンディファクトリー（１Ｆ）","バッドばつ丸","5/15/2021 3:00:00 PM"
"5/15/2021 11:50:00 AM","139","キャンディファクトリー（１Ｆ）","こぎみゅん","5/15/2021 10:00:00 AM"
"5/16/2021 4:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","5/16/2021 3:00:00 PM"
"5/16/2021 11:50:00 AM","25","キャンディファクトリー（１Ｆ）","コロコロクリリン","5/16/2021 10:00:00 AM"
"5/16/2021 1:00:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","5/16/2021 10:00:00 AM"
"5/16/2021 2:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","5/16/2021 1:00:00 PM"
"5/16/2021 10:00:00 AM","48","キャンディファクトリー（１Ｆ）","クロミ","5/16/2021 9:00:00 AM"
"5/16/2021 4:30:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","5/16/2021 1:30:00 PM"
"5/16/2021 11:00:00 AM","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","5/16/2021 10:00:00 AM"
"5/16/2021 11:50:00 AM","61","キャンディファクトリー（１Ｆ）","バッドばつ丸","5/16/2021 10:00:00 AM"
"5/17/2021 12:30:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","5/17/2021 11:00:00 AM"
"5/17/2021 4:30:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","5/17/2021 3:30:00 PM"
"5/17/2021 2:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","5/17/2021 1:00:00 PM"
"5/17/2021 3:00:00 PM","48","ジュースファクトリー（１Ｆ）","クロミ","5/17/2021 1:00:00 PM"
"5/17/2021 12:00:00 PM","61","キャンディファクトリー（１Ｆ）","バッドばつ丸","5/17/2021 11:00:00 AM"
"5/17/2021 4:00:00 PM","97","キャンディファクトリー（１Ｆ）","マイスウィートピアノ","5/17/2021 3:00:00 PM"
"5/18/2021 4:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","5/18/2021 3:00:00 PM"
"5/18/2021 4:30:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","5/18/2021 3:30:00 PM"
"5/18/2021 12:30:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","5/18/2021 11:00:00 AM"
"5/18/2021 3:00:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","5/18/2021 1:00:00 PM"
"5/18/2021 12:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","5/18/2021 11:00:00 AM"
"5/18/2021 12:00:00 PM","86","キャンディファクトリー（１Ｆ）","ぼんぼんりぼん","5/18/2021 11:00:00 AM"
"5/18/2021 2:00:00 PM","128","キャンディファクトリー（１Ｆ）","もっぷ","5/18/2021 1:00:00 PM"
"5/21/2021 12:30:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","5/21/2021 11:00:00 AM"
"5/21/2021 4:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","5/21/2021 3:00:00 PM"
"5/21/2021 12:00:00 PM","46","キャンディファクトリー（１Ｆ）","タキシードサム","5/21/2021 11:00:00 AM"
"5/21/2021 4:30:00 PM","48","ジュースファクトリー（１Ｆ）","クロミ","5/21/2021 3:30:00 PM"
"5/21/2021 3:00:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","5/21/2021 1:00:00 PM"
"5/21/2021 12:00:00 PM","61","キャンディファクトリー（１Ｆ）","バッドばつ丸","5/21/2021 11:00:00 AM"
"5/21/2021 2:00:00 PM","97","キャンディファクトリー（１Ｆ）","マイスウィートピアノ","5/21/2021 1:00:00 PM"
"5/22/2021 4:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","5/22/2021 3:00:00 PM"
"5/22/2021 11:50:00 AM","23","キャンディファクトリー（１Ｆ）","みるく","5/22/2021 10:00:00 AM"
"5/22/2021 10:00:00 AM","26","キャンディファクトリー（１Ｆ）","ポムポムプリン","5/22/2021 9:00:00 AM"
"5/22/2021 2:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","5/22/2021 1:00:00 PM"
"5/22/2021 11:50:00 AM","38","キャンディファクトリー（１Ｆ）","はすのうえけろっぴ","5/22/2021 10:00:00 AM"
"5/22/2021 1:00:00 PM","48","ジュースファクトリー（１Ｆ）","クロミ","5/22/2021 10:00:00 AM"
"5/22/2021 4:30:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","5/22/2021 1:30:00 PM"
"5/22/2021 11:00:00 AM","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","5/22/2021 10:00:00 AM"
"5/23/2021 10:00:00 AM","3","キャンディファクトリー（１Ｆ）","ダニエル・スター","5/23/2021 9:00:00 AM"
"5/23/2021 4:30:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","5/23/2021 1:30:00 PM"
"5/23/2021 2:00:00 PM","19","キャンディファクトリー（１Ｆ）","モカ","5/23/2021 1:00:00 PM"
"5/23/2021 1:00:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","5/23/2021 10:00:00 AM"
"5/23/2021 11:50:00 AM","27","キャンディファクトリー（１Ｆ）","マロンクリーム","5/23/2021 10:00:00 AM"
"5/23/2021 11:50:00 AM","45","キャンディファクトリー（１Ｆ）","あひるのペックル","5/23/2021 10:00:00 AM"
"5/23/2021 11:00:00 AM","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","5/23/2021 10:00:00 AM"
"5/23/2021 4:00:00 PM","61","キャンディファクトリー（１Ｆ）","バッドばつ丸","5/23/2021 3:00:00 PM"
"5/24/2021 12:30:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","5/24/2021 11:00:00 AM"
"5/24/2021 4:30:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","5/24/2021 3:30:00 PM"
"5/24/2021 12:00:00 PM","38","キャンディファクトリー（１Ｆ）","はすのうえけろっぴ","5/24/2021 11:00:00 AM"
"5/24/2021 3:00:00 PM","48","ジュースファクトリー（１Ｆ）","クロミ","5/24/2021 1:00:00 PM"
"5/24/2021 12:00:00 PM","86","キャンディファクトリー（１Ｆ）","ぼんぼんりぼん","5/24/2021 11:00:00 AM"
"5/24/2021 4:00:00 PM","97","キャンディファクトリー（１Ｆ）","マイスウィートピアノ","5/24/2021 3:00:00 PM"
"5/24/2021 2:00:00 PM","128","キャンディファクトリー（１Ｆ）","もっぷ","5/24/2021 1:00:00 PM"
"5/25/2021 4:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","5/25/2021 3:00:00 PM"
"5/25/2021 12:30:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","5/25/2021 11:00:00 AM"
"5/25/2021 4:30:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","5/25/2021 3:30:00 PM"
"5/25/2021 2:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","5/25/2021 1:00:00 PM"
"5/25/2021 3:00:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","5/25/2021 1:00:00 PM"
"5/25/2021 12:00:00 PM","61","キャンディファクトリー（１Ｆ）","バッドばつ丸","5/25/2021 11:00:00 AM"
"5/25/2021 12:00:00 PM","128","キャンディファクトリー（１Ｆ）","もっぷ","5/25/2021 11:00:00 AM"
"5/26/2021 4:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","5/26/2021 3:00:00 PM"
"5/26/2021 4:30:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","5/26/2021 3:30:00 PM"
"5/26/2021 12:10:00 PM","12","ジュースファクトリー（１Ｆ）","しろうさ＆くろうさ","5/26/2021 10:00:00 AM"
"5/26/2021 12:10:00 PM","14","ジュースファクトリー（１Ｆ）","ももうさ＆はなうさ","5/26/2021 10:00:00 AM"
"5/26/2021 2:00:00 PM","19","キャンディファクトリー（１Ｆ）","モカ","5/26/2021 1:00:00 PM"
"5/26/2021 3:00:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","5/26/2021 1:00:00 PM"
"5/26/2021 12:00:00 PM","86","キャンディファクトリー（１Ｆ）","ぼんぼんりぼん","5/26/2021 11:00:00 AM"
"5/26/2021 12:00:00 PM","97","キャンディファクトリー（１Ｆ）","マイスウィートピアノ","5/26/2021 11:00:00 AM"
"5/27/2021 4:30:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","5/27/2021 3:30:00 PM"
"5/27/2021 2:00:00 PM","19","キャンディファクトリー（１Ｆ）","モカ","5/27/2021 1:00:00 PM"
"5/27/2021 12:00:00 PM","24","キャンディファクトリー（１Ｆ）","うさはな","5/27/2021 11:00:00 AM"
"5/27/2021 12:30:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","5/27/2021 11:00:00 AM"
"5/27/2021 4:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","5/27/2021 3:00:00 PM"
"5/27/2021 12:00:00 PM","46","キャンディファクトリー（１Ｆ）","タキシードサム","5/27/2021 11:00:00 AM"
"5/27/2021 3:00:00 PM","48","ジュースファクトリー（１Ｆ）","クロミ","5/27/2021 1:00:00 PM"
"5/28/2021 2:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","5/28/2021 1:00:00 PM"
"5/28/2021 4:30:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","5/28/2021 3:30:00 PM"
"5/28/2021 3:00:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","5/28/2021 1:00:00 PM"
"5/28/2021 12:00:00 PM","46","キャンディファクトリー（１Ｆ）","タキシードサム","5/28/2021 11:00:00 AM"
"5/28/2021 12:30:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","5/28/2021 11:00:00 AM"
"5/28/2021 12:00:00 PM","86","キャンディファクトリー（１Ｆ）","ぼんぼんりぼん","5/28/2021 11:00:00 AM"
"5/28/2021 4:00:00 PM","97","キャンディファクトリー（１Ｆ）","マイスウィートピアノ","5/28/2021 3:00:00 PM"
"5/29/2021 4:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","5/29/2021 3:00:00 PM"
"5/29/2021 4:30:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","5/29/2021 1:30:00 PM"
"5/29/2021 11:50:00 AM","8","キャンディファクトリー（１Ｆ）","ルビー","5/29/2021 10:00:00 AM"
"5/29/2021 2:00:00 PM","19","キャンディファクトリー（１Ｆ）","モカ","5/29/2021 1:00:00 PM"
"5/29/2021 11:50:00 AM","25","キャンディファクトリー（１Ｆ）","コロコロクリリン","5/29/2021 10:00:00 AM"
"5/29/2021 1:00:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","5/29/2021 10:00:00 AM"
"5/29/2021 10:00:00 AM","52","キャンディファクトリー（１Ｆ）","シナモン","5/29/2021 9:00:00 AM"
"5/29/2021 11:00:00 AM","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","5/29/2021 10:00:00 AM"
"5/30/2021 2:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","5/30/2021 1:00:00 PM"
"5/30/2021 10:00:00 AM","7","キャンディファクトリー（１Ｆ）","マイメロディ","5/30/2021 9:00:00 AM"
"5/30/2021 1:00:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","5/30/2021 10:00:00 AM"
"5/30/2021 11:50:00 AM","27","キャンディファクトリー（１Ｆ）","マロンクリーム","5/30/2021 10:00:00 AM"
"5/30/2021 4:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","5/30/2021 3:00:00 PM"
