"End","CID","Location","Name","Start"
"3/17/2023 2:00:00 PM","3","２０１　ｗｏｒｋｏｕｔ　ｓｔｙｌｅ（１Ｆ）","ダニエル","3/17/2023 11:00:00 AM"
"3/17/2023 5:00:00 PM","7","２０２　ｍｕｓｉｃ　ｂａｓｅ（１Ｆ）","マイメロディ","3/17/2023 2:00:00 PM"
"3/17/2023 2:00:00 PM","26","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ポムポムプリン","3/17/2023 11:00:00 AM"
"3/17/2023 5:00:00 PM","28","３０１　ｃｕｔｉｅ　ｓｔｒａｗｂｅｒｒｙ（１Ｆ）","ポチャッコ","3/17/2023 12:00:00 PM"
"3/17/2023 1:30:00 PM","36","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ハンギョドン","3/17/2023 1:00:00 PM"
"3/17/2023 3:00:00 PM","36","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ハンギョドン","3/17/2023 2:30:00 PM"
"3/17/2023 4:30:00 PM","36","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ハンギョドン","3/17/2023 4:00:00 PM"
"3/17/2023 5:00:00 PM","52","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","シナモン","3/17/2023 4:30:00 PM"
"3/17/2023 1:00:00 PM","52","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","シナモン","3/17/2023 12:00:00 PM"
"3/17/2023 2:30:00 PM","52","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","シナモン","3/17/2023 1:30:00 PM"
"3/17/2023 4:00:00 PM","52","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","シナモン","3/17/2023 3:00:00 PM"
