"Name","Start","End","Location","CID"
"シナモン","2012/06/30 15:30:00","2012/06/30 15:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","18"
"シナモン","2012/06/30 17:00:00","2012/06/30 17:20:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","18"
"モカ","2012/06/30 15:30:00","2012/06/30 15:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","19"
"モカ","2012/06/30 17:00:00","2012/06/30 17:20:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","19"
"エスプレッソ","2012/06/30 15:30:00","2012/06/30 15:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","20"
"エスプレッソ","2012/06/30 17:00:00","2012/06/30 17:20:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","20"
"カプチーノ","2012/06/30 15:30:00","2012/06/30 15:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","21"
"カプチーノ","2012/06/30 17:00:00","2012/06/30 17:20:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","21"
"ｼﾌｫﾝ","2012/06/30 15:30:00","2012/06/30 15:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","22"
"ｼﾌｫﾝ","2012/06/30 17:00:00","2012/06/30 17:20:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","22"
"ミルク","2012/06/30 15:30:00","2012/06/30 15:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","23"
"ミルク","2012/06/30 17:00:00","2012/06/30 17:20:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","23"
"うさはな","2012/06/30 12:00:00","2012/06/30 12:20:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","24"
"エンジェラ","2012/06/30 16:30:00","2012/06/30 16:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","39"
"チャロット","2012/06/30 16:30:00","2012/06/30 16:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","40"
"チャロット","2012/06/30 17:30:00","2012/06/30 17:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","40"
"あひるのペックル","2012/06/30 11:05:00","2012/06/30 11:25:00","ﾚｲﾝﾎﾞｰﾎｰﾙ(3F)","45"
"タキシードサム","2012/06/30 17:30:00","2012/06/30 17:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","46"
"ジャスパー","2012/06/30 16:30:00","2012/06/30 16:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","50"
"ジャスパー","2012/06/30 17:30:00","2012/06/30 17:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","50"
"ウィッシュミーメル","2012/06/30 10:00:00","2012/06/30 10:15:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","53"
"ウィッシュミーメル","2012/06/30 17:30:00","2012/06/30 17:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","53"
"ﾄﾆｰﾄﾆｰ.ﾁｮｯﾊﾟｰ","2012/06/30 10:40:00","2012/06/30 10:55:00","ｸﾞﾙﾒﾊﾞｻﾞｰﾙ(1F)","61"
"コロコロクリリン","2012/06/30 13:00:00","2012/06/30 13:30:00","ﾚｲﾝﾎﾞｰﾎｰﾙ(3F)","25"
"コロコロクリリン","2012/06/30 14:00:00","2012/06/30 14:30:00","ﾚｲﾝﾎﾞｰﾎｰﾙ(3F)","25"
"マロンクリーム","2012/06/30 12:00:00","2012/06/30 12:20:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","27"
"マロンクリーム","2012/06/30 13:40:00","2012/06/30 14:00:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","27"
"マロンクリーム","2012/06/30 15:00:00","2012/06/30 15:20:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","27"
"ポチャッコ","2012/06/30 12:05:00","2012/06/30 12:25:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","28"
"本舗固歩香本","2012/06/30 13:00:00","2012/06/30 13:30:00","ﾚｲﾝﾎﾞｰﾎｰﾙ(3F)","29"
"本舗固歩香本","2012/06/30 17:40:00","2012/06/30 18:10:00","ﾚｲﾝﾎﾞｰﾎｰﾙ(3F)","29"
"分部久花","2012/06/30 17:40:00","2012/06/30 18:10:00","ﾚｲﾝﾎﾞｰﾎｰﾙ(3F)","30"
"おさるのもんきち","2012/06/30 10:00:00","2012/06/30 10:15:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","31"
"おさるのもんきち","2012/06/30 11:05:00","2012/06/30 11:25:00","ﾚｲﾝﾎﾞｰﾎｰﾙ(3F)","31"
"おさるのもんきち","2012/06/30 12:30:00","2012/06/30 13:00:00","ﾚｲﾝﾎﾞｰﾎｰﾙ(3F)","31"
"おさるのもんきち","2012/06/30 13:30:00","2012/06/30 14:00:00","ﾚｲﾝﾎﾞｰﾎｰﾙ(3F)","31"
"リトルツインスターズ","2012/06/30 17:30:00","2012/06/30 17:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","32"
"バッドばつ丸","2012/06/30 12:30:00","2012/06/30 12:50:00","ﾋﾟｭｰﾛﾋﾞﾚｯｼﾞ(1F)","33"
