"End","CID","Location","Name","Start"
"10/25/2020 6:30:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","10/25/2020 5:30:00 PM"
"10/25/2020 1:30:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","10/25/2020 10:00:00 AM"
"10/25/2020 12:30:00 PM","19","キャンディファクトリー（１Ｆ）","モカ","10/25/2020 11:30:00 AM"
"10/25/2020 2:30:00 PM","19","キャンディファクトリー（１Ｆ）","モカ","10/25/2020 1:30:00 PM"
"10/25/2020 6:00:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","10/25/2020 2:30:00 PM"
"10/25/2020 10:30:00 AM","53","キャンディファクトリー（１Ｆ）","ウィッシュミーメル","10/25/2020 9:30:00 AM"
"10/25/2020 4:30:00 PM","128","キャンディファクトリー（１Ｆ）","もっぷ","10/25/2020 3:30:00 PM"
