"End","CID","Location","Name","Start"
"1/1/2022 12:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","1/1/2022 10:30:00 AM"
"1/1/2022 4:30:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","1/1/2022 1:30:00 PM"
"1/1/2022 10:30:00 AM","7","キャンディファクトリー（１Ｆ）","マイメロディ","1/1/2022 9:30:00 AM"
"1/1/2022 4:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","1/1/2022 3:00:00 PM"
"1/1/2022 1:00:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","1/1/2022 10:00:00 AM"
"1/1/2022 2:00:00 PM","97","キャンディファクトリー（１Ｆ）","マイスウィートピアノ","1/1/2022 1:00:00 PM"
"1/2/2022 4:30:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","1/2/2022 9:30:00 AM"
"1/2/2022 9:30:00 AM","3","キャンディファクトリー（１Ｆ）","ダニエル・スター","1/2/2022 8:30:00 AM"
"1/2/2022 1:00:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","1/2/2022 9:30:00 AM"
"1/2/2022 4:30:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","1/2/2022 1:30:00 PM"
"1/2/2022 4:30:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","1/2/2022 9:30:00 AM"
"1/3/2022 4:30:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","1/3/2022 1:30:00 PM"
"1/3/2022 4:30:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","1/3/2022 9:30:00 AM"
"1/3/2022 9:30:00 AM","48","キャンディファクトリー（１Ｆ）","クロミ","1/3/2022 8:30:00 AM"
"1/3/2022 1:00:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","1/3/2022 9:30:00 AM"
"1/3/2022 4:30:00 PM","97","キャンディファクトリー（１Ｆ）","マイスウィートピアノ","1/3/2022 9:30:00 AM"
"1/4/2022 5:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","1/4/2022 10:00:00 AM"
"1/4/2022 1:00:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","1/4/2022 10:00:00 AM"
"1/4/2022 5:00:00 PM","19","キャンディファクトリー（１Ｆ）","モカ","1/4/2022 10:00:00 AM"
"1/4/2022 4:30:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","1/4/2022 1:30:00 PM"
"1/4/2022 10:00:00 AM","52","キャンディファクトリー（１Ｆ）","シナモン","1/4/2022 9:00:00 AM"
"1/5/2022 12:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","1/5/2022 10:30:00 AM"
"1/5/2022 1:00:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","1/5/2022 10:00:00 AM"
"1/5/2022 2:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","1/5/2022 1:00:00 PM"
"1/5/2022 4:30:00 PM","48","ジュースファクトリー（１Ｆ）","クロミ","1/5/2022 1:30:00 PM"
"1/5/2022 10:30:00 AM","52","キャンディファクトリー（１Ｆ）","シナモン","1/5/2022 9:30:00 AM"
"1/5/2022 4:00:00 PM","97","キャンディファクトリー（１Ｆ）","マイスウィートピアノ","1/5/2022 3:00:00 PM"
"1/6/2022 1:00:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","1/6/2022 10:00:00 AM"
"1/6/2022 2:00:00 PM","19","キャンディファクトリー（１Ｆ）","モカ","1/6/2022 1:00:00 PM"
"1/6/2022 12:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","1/6/2022 10:30:00 AM"
"1/6/2022 4:30:00 PM","48","ジュースファクトリー（１Ｆ）","クロミ","1/6/2022 1:30:00 PM"
"1/6/2022 10:30:00 AM","52","キャンディファクトリー（１Ｆ）","シナモン","1/6/2022 9:30:00 AM"
"1/6/2022 4:00:00 PM","61","キャンディファクトリー（１Ｆ）","バッドばつ丸","1/6/2022 3:00:00 PM"
"1/7/2022 4:30:00 PM","2","ジュースファクトリー（１Ｆ）","ミミィ・ホワイト","1/7/2022 3:30:00 PM"
"1/7/2022 3:00:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","1/7/2022 1:30:00 PM"
"1/7/2022 12:00:00 PM","8","キャンディファクトリー（１Ｆ）","ルビー","1/7/2022 11:00:00 AM"
"1/7/2022 12:00:00 PM","31","キャンディファクトリー（１Ｆ）","おさるのもんきち","1/7/2022 11:00:00 AM"
"1/7/2022 1:00:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","1/7/2022 11:00:00 AM"
"1/7/2022 2:00:00 PM","61","キャンディファクトリー（１Ｆ）","バッドばつ丸","1/7/2022 1:00:00 PM"
"1/7/2022 4:00:00 PM","97","キャンディファクトリー（１Ｆ）","マイスウィートピアノ","1/7/2022 3:00:00 PM"
"1/8/2022 5:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","1/8/2022 10:00:00 AM"
"1/8/2022 10:00:00 AM","7","キャンディファクトリー（１Ｆ）","マイメロディ","1/8/2022 9:00:00 AM"
"1/8/2022 5:00:00 PM","19","キャンディファクトリー（１Ｆ）","モカ","1/8/2022 10:00:00 AM"
"1/8/2022 4:30:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","1/8/2022 1:30:00 PM"
"1/8/2022 1:00:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","1/8/2022 10:00:00 AM"
"1/9/2022 4:30:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","1/9/2022 1:30:00 PM"
"1/9/2022 9:30:00 AM","26","キャンディファクトリー（１Ｆ）","ポムポムプリン","1/9/2022 8:30:00 AM"
"1/9/2022 4:30:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","1/9/2022 9:30:00 AM"
"1/9/2022 1:00:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","1/9/2022 9:30:00 AM"
"1/9/2022 4:30:00 PM","97","キャンディファクトリー（１Ｆ）","マイスウィートピアノ","1/9/2022 9:30:00 AM"
"1/10/2022 4:30:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","1/10/2022 9:30:00 AM"
"1/10/2022 1:00:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","1/10/2022 9:30:00 AM"
"1/10/2022 9:30:00 AM","26","キャンディファクトリー（１Ｆ）","ポムポムプリン","1/10/2022 8:30:00 AM"
"1/10/2022 4:30:00 PM","48","ジュースファクトリー（１Ｆ）","クロミ","1/10/2022 1:30:00 PM"
"1/10/2022 4:30:00 PM","97","キャンディファクトリー（１Ｆ）","マイスウィートピアノ","1/10/2022 9:30:00 AM"
"1/11/2022 4:30:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","1/11/2022 3:30:00 PM"
"1/11/2022 3:00:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","1/11/2022 1:30:00 PM"
"1/11/2022 3:00:00 PM","19","キャンディファクトリー（１Ｆ）","モカ","1/11/2022 2:00:00 PM"
"1/11/2022 1:10:00 PM","22","キャンディファクトリー（１Ｆ）","シフォン","1/11/2022 11:00:00 AM"
"1/11/2022 5:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","1/11/2022 4:00:00 PM"
"1/11/2022 1:10:00 PM","31","キャンディファクトリー（１Ｆ）","おさるのもんきち","1/11/2022 11:00:00 AM"
"1/11/2022 1:00:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","1/11/2022 11:00:00 AM"
"1/14/2022 3:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","1/14/2022 2:00:00 PM"
"1/14/2022 4:30:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","1/14/2022 3:30:00 PM"
"1/14/2022 1:10:00 PM","22","キャンディファクトリー（１Ｆ）","シフォン","1/14/2022 11:00:00 AM"
"1/14/2022 1:00:00 PM","26","ジュースファクトリー（１Ｆ）","ポムポムプリン","1/14/2022 11:00:00 AM"
"1/14/2022 1:10:00 PM","45","キャンディファクトリー（１Ｆ）","あひるのペックル","1/14/2022 11:00:00 AM"
"1/14/2022 3:00:00 PM","48","ジュースファクトリー（１Ｆ）","クロミ","1/14/2022 1:30:00 PM"
"1/14/2022 5:00:00 PM","128","キャンディファクトリー（１Ｆ）","もっぷ","1/14/2022 4:00:00 PM"
"1/15/2022 4:30:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","1/15/2022 9:30:00 AM"
"1/15/2022 1:00:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","1/15/2022 9:30:00 AM"
"1/15/2022 4:30:00 PM","7","ジュースファクトリー（１Ｆ）","マイメロディ","1/15/2022 1:30:00 PM"
"1/15/2022 9:30:00 AM","26","キャンディファクトリー（１Ｆ）","ポムポムプリン","1/15/2022 8:30:00 AM"
"1/15/2022 4:30:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","1/15/2022 9:30:00 AM"
"1/16/2022 5:00:00 PM","7","キャンディファクトリー（１Ｆ）","マイメロディ","1/16/2022 1:00:00 PM"
"1/16/2022 9:30:00 AM","26","キャンディファクトリー（１Ｆ）","ポムポムプリン","1/16/2022 8:30:00 AM"
"1/16/2022 4:30:00 PM","48","ジュースファクトリー（１Ｆ）","クロミ","1/16/2022 1:30:00 PM"
"1/16/2022 1:00:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","1/16/2022 9:30:00 AM"
"1/16/2022 11:30:00 AM","128","キャンディファクトリー（１Ｆ）","もっぷ","1/16/2022 9:30:00 AM"
"1/16/2022 11:30:00 AM","143","キャンディファクトリー（１Ｆ）","ポポネン","1/16/2022 9:30:00 AM"
"1/17/2022 4:30:00 PM","2","ジュースファクトリー（１Ｆ）","ミミィ・ホワイト","1/17/2022 3:30:00 PM"
"1/17/2022 3:00:00 PM","3","ジュースファクトリー（１Ｆ）","ダニエル・スター","1/17/2022 1:30:00 PM"
"1/17/2022 12:00:00 PM","8","キャンディファクトリー（１Ｆ）","ルビー","1/17/2022 11:00:00 AM"
"1/17/2022 12:00:00 PM","25","キャンディファクトリー（１Ｆ）","コロコロクリリン","1/17/2022 11:00:00 AM"
"1/17/2022 2:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","1/17/2022 1:00:00 PM"
"1/17/2022 1:00:00 PM","52","ジュースファクトリー（１Ｆ）","シナモン","1/17/2022 11:00:00 AM"
"1/17/2022 4:00:00 PM","128","キャンディファクトリー（１Ｆ）","もっぷ","1/17/2022 3:00:00 PM"
"1/18/2022 3:50:00 PM","7","ジュースファクトリーＧＴ（１Ｆ）","マイメロディ","1/18/2022 10:10:00 AM"
"1/18/2022 12:00:00 PM","28","キャンディファクトリー（１Ｆ）","ポチャッコ","1/18/2022 11:00:00 AM"
"1/18/2022 4:00:00 PM","61","キャンディファクトリー（１Ｆ）","バッドばつ丸","1/18/2022 3:00:00 PM"
"1/18/2022 2:00:00 PM","128","キャンディファクトリー（１Ｆ）","もっぷ","1/18/2022 1:00:00 PM"
"1/18/2022 12:00:00 PM","139","キャンディファクトリー（１Ｆ）","こぎみゅん","1/18/2022 11:00:00 AM"
"1/21/2022 2:00:00 PM","2","キャンディファクトリー（１Ｆ）","ミミィ・ホワイト","1/21/2022 1:00:00 PM"
