"End","CID","Location","Name","Start"
"10/9/2023 5:30:00 PM","26","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ポムポムプリン","10/9/2023 9:30:00 AM"
"10/9/2023 6:00:00 PM","48","２０２　ｍｕｓｉｃ　ｂａｓｅ（１Ｆ）","クロミ","10/9/2023 12:00:00 PM"
"10/9/2023 10:30:00 AM","49","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ミルキーミミ","10/9/2023 10:00:00 AM"
"10/9/2023 12:00:00 PM","49","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ミルキーミミ","10/9/2023 11:30:00 AM"
"10/9/2023 1:30:00 PM","49","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ミルキーミミ","10/9/2023 1:00:00 PM"
"10/9/2023 3:00:00 PM","49","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ミルキーミミ","10/9/2023 2:30:00 PM"
"10/9/2023 4:30:00 PM","49","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ミルキーミミ","10/9/2023 4:00:00 PM"
"10/9/2023 6:00:00 PM","52","３０１　ｃｕｔｉｅ　ｓｔｒａｗｂｅｒｒｙ（１Ｆ）","シナモン","10/9/2023 12:00:00 PM"
"10/9/2023 10:00:00 AM","53","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ウィッシュミーメル","10/9/2023 9:30:00 AM"
"10/9/2023 11:30:00 AM","53","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ウィッシュミーメル","10/9/2023 10:30:00 AM"
"10/9/2023 1:00:00 PM","53","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ウィッシュミーメル","10/9/2023 12:00:00 PM"
"10/9/2023 2:30:00 PM","53","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ウィッシュミーメル","10/9/2023 1:30:00 PM"
"10/9/2023 4:00:00 PM","53","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ウィッシュミーメル","10/9/2023 3:00:00 PM"
"10/9/2023 5:30:00 PM","53","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ウィッシュミーメル","10/9/2023 4:30:00 PM"
"10/9/2023 6:00:00 PM","61","２０１　ｗｏｒｋｏｕｔ　ｓｔｙｌｅ（１Ｆ）","バッドばつ丸","10/9/2023 12:00:00 PM"
