"End","CID","Location","Name","Start"
"3/3/2023 2:00:00 PM","3","２０１　ｗｏｒｋｏｕｔ　ｓｔｙｌｅ（１Ｆ）","ダニエル","3/3/2023 11:00:00 AM"
"3/3/2023 5:00:00 PM","7","３０１　ｃｕｔｉｅ　ｓｔｒａｗｂｅｒｒｙ（１Ｆ）","マイメロディ","3/3/2023 12:00:00 PM"
"3/3/2023 12:00:00 PM","12","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","しろうさ＆くろうさ（シュガーバニーズ）","3/3/2023 11:30:00 AM"
"3/3/2023 1:00:00 PM","12","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","しろうさ＆くろうさ（シュガーバニーズ）","3/3/2023 12:30:00 PM"
"3/3/2023 4:00:00 PM","12","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","しろうさ＆くろうさ（シュガーバニーズ）","3/3/2023 3:30:00 PM"
"3/3/2023 5:00:00 PM","12","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","しろうさ＆くろうさ（シュガーバニーズ）","3/3/2023 4:30:00 PM"
"3/3/2023 11:30:00 AM","14","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ももうさ＆はなうさ（シュガーバニーズ）","3/3/2023 11:00:00 AM"
"3/3/2023 12:30:00 PM","14","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ももうさ＆はなうさ（シュガーバニーズ）","3/3/2023 12:00:00 PM"
"3/3/2023 2:30:00 PM","14","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ももうさ＆はなうさ（シュガーバニーズ）","3/3/2023 2:00:00 PM"
"3/3/2023 4:30:00 PM","14","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ももうさ＆はなうさ（シュガーバニーズ）","3/3/2023 4:00:00 PM"
"3/3/2023 5:00:00 PM","28","２０２　ｍｕｓｉｃ　ｂａｓｅ（１Ｆ）","ポチャッコ","3/3/2023 2:00:00 PM"
"3/3/2023 2:00:00 PM","29","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ぽんぽこ　ぽこぽん","3/3/2023 1:30:00 PM"
"3/3/2023 3:30:00 PM","29","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ぽんぽこ　ぽこぽん","3/3/2023 3:00:00 PM"
"3/3/2023 1:30:00 PM","30","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ぶんぶく　はな","3/3/2023 1:00:00 PM"
"3/3/2023 3:00:00 PM","30","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ぶんぶく　はな","3/3/2023 2:30:00 PM"
"3/3/2023 5:00:00 PM","52","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","シナモン","3/3/2023 11:00:00 AM"
