"End","CID","Location","Name","Start"
"9/15/2023 5:00:00 PM","7","２０１　ｗｏｒｋｏｕｔ　ｓｔｙｌｅ（１Ｆ）","マイメロディ","9/15/2023 12:30:00 PM"
"9/15/2023 5:00:00 PM","26","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","ポムポムプリン","9/15/2023 10:30:00 AM"
"9/15/2023 5:00:00 PM","28","２０２　ｍｕｓｉｃ　ｂａｓｅ（１Ｆ）","ポチャッコ","9/15/2023 12:30:00 PM"
"9/15/2023 11:00:00 AM","29","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ぽんぽこ　ぽこぽん","9/15/2023 10:30:00 AM"
"9/15/2023 12:00:00 PM","29","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ぽんぽこ　ぽこぽん","9/15/2023 11:30:00 AM"
"9/15/2023 1:30:00 PM","29","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ぽんぽこ　ぽこぽん","9/15/2023 1:00:00 PM"
"9/15/2023 3:00:00 PM","29","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ぽんぽこ　ぽこぽん","9/15/2023 2:30:00 PM"
"9/15/2023 4:30:00 PM","29","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ぽんぽこ　ぽこぽん","9/15/2023 4:00:00 PM"
"9/15/2023 5:00:00 PM","52","３０１　ｃｕｔｉｅ　ｓｔｒａｗｂｅｒｒｙ（１Ｆ）","シナモン","9/15/2023 12:30:00 PM"
"9/15/2023 11:30:00 AM","53","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ウィッシュミーメル","9/15/2023 11:00:00 AM"
"9/15/2023 5:00:00 PM","53","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ウィッシュミーメル","9/15/2023 4:30:00 PM"
"9/15/2023 1:00:00 PM","53","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ウィッシュミーメル","9/15/2023 12:00:00 PM"
"9/15/2023 2:30:00 PM","53","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ウィッシュミーメル","9/15/2023 1:30:00 PM"
"9/15/2023 4:00:00 PM","53","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ウィッシュミーメル","9/15/2023 3:00:00 PM"
