"End","CID","Location","Name","Start"
"2019/03/01 15:00:00","48","トゥインクリングツアー入口横通路（２Ｆ）","クロミ","2019/03/01 14:30:00"
"2019/03/01 14:30:00","97","トゥインクリングツアー入口横通路（２Ｆ）","マイスウィートピアノ","2019/03/01 14:00:00"
"2019/03/01 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/01 11:30:00"
"2019/03/01 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/01 14:30:00"
"2019/03/01 15:30:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/03/01 15:00:00"
"2019/03/01 16:00:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/03/01 15:30:00"
"2019/03/02 15:30:00","1","館外（他）","キティ・ホワイト","2019/03/02 15:00:00"
"2019/03/02 12:30:00","3","トゥインクリングツアー入口横通路（２Ｆ）","ダニエル・スター","2019/03/02 11:30:00"
"2019/03/02 14:30:00","3","トゥインクリングツアー入口横通路（２Ｆ）","ダニエル・スター","2019/03/02 13:30:00"
"2019/03/02 15:30:00","3","館外（他）","ダニエル・スター","2019/03/02 15:00:00"
"2019/03/02 15:30:00","48","トゥインクリングツアー入口横通路（２Ｆ）","クロミ","2019/03/02 14:30:00"
"2019/03/02 18:30:00","48","トゥインクリングツアー入口横通路（２Ｆ）","クロミ","2019/03/02 17:30:00"
"2019/03/02 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/02 11:30:00"
"2019/03/02 14:20:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/02 14:00:00"
"2019/03/02 15:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/02 15:30:00"
"2019/03/02 15:30:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/03/02 13:30:00"
"2019/03/02 11:30:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/03/02 10:30:00"
"2019/03/02 16:30:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/03/02 15:30:00"
"2019/03/02 13:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/03/02 12:30:00"
"2019/03/02 17:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/03/02 16:30:00"
"2019/03/02 19:00:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/03/02 18:30:00"
"2019/03/03 11:30:00","3","トゥインクリングツアー入口横通路（２Ｆ）","ダニエル・スター","2019/03/03 10:30:00"
"2019/03/03 12:30:00","7","トゥインクリングツアー入口横通路（２Ｆ）","マイメロディ","2019/03/03 11:30:00"
"2019/03/03 15:30:00","48","トゥインクリングツアー入口横通路（２Ｆ）","クロミ","2019/03/03 14:30:00"
"2019/03/03 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/03 11:30:00"
"2019/03/03 14:20:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/03 14:00:00"
"2019/03/03 15:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/03 15:30:00"
"2019/03/03 15:30:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/03/03 13:30:00"
"2019/03/03 14:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/03/03 13:30:00"
"2019/03/03 13:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/03/03 12:30:00"
"2019/03/03 16:00:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/03/03 15:30:00"
"2019/03/04 14:30:00","1","エンターテイメントホール（１Ｆ）","キティ・ホワイト","2019/03/04 14:00:00"
"2019/03/04 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/04 11:30:00"
"2019/03/04 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/04 14:30:00"
"2019/03/04 13:00:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/03/04 11:30:00"
"2019/03/04 15:00:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/03/04 14:30:00"
"2019/03/04 15:30:00","28","エンターテイメントホール（１Ｆ）","ポチャッコ","2019/03/04 15:00:00"
"2019/03/04 16:00:00","61","エンターテイメントホール（１Ｆ）","バッドばつ丸","2019/03/04 15:30:00"
"2019/03/05 15:30:00","3","エンターテイメントホール（１Ｆ）","ダニエル・スター","2019/03/05 15:00:00"
"2019/03/05 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/05 11:30:00"
"2019/03/05 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/05 14:30:00"
"2019/03/05 12:00:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/03/05 10:30:00"
"2019/03/05 16:00:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/03/05 15:30:00"
"2019/03/05 15:00:00","28","エンターテイメントホール（１Ｆ）","ポチャッコ","2019/03/05 14:30:00"
"2019/03/05 14:30:00","61","エンターテイメントホール（１Ｆ）","バッドばつ丸","2019/03/05 14:00:00"
"2019/03/06 15:30:00","3","エンターテイメントホール（１Ｆ）","ダニエル・スター","2019/03/06 15:00:00"
"2019/03/06 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/06 14:30:00"
"2019/03/06 16:20:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/06 16:00:00"
"2019/03/06 13:30:00","52","トゥインクリングツアー入口横通路（２Ｆ）","シナモン","2019/03/06 10:00:00"
"2019/03/06 16:00:00","52","トゥインクリングツアー入口横通路（２Ｆ）","シナモン","2019/03/06 14:00:00"
"2019/03/06 14:30:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/03/06 14:00:00"
"2019/03/06 15:00:00","28","エンターテイメントホール（１Ｆ）","ポチャッコ","2019/03/06 14:30:00"
"2019/03/06 16:00:00","61","エンターテイメントホール（１Ｆ）","バッドばつ丸","2019/03/06 15:30:00"
"2019/03/07 15:30:00","1","エンターテイメントホール（１Ｆ）","キティ・ホワイト","2019/03/07 15:00:00"
"2019/03/07 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/07 11:30:00"
"2019/03/07 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/07 14:30:00"
"2019/03/07 14:30:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/03/07 14:00:00"
"2019/03/07 15:00:00","28","エンターテイメントホール（１Ｆ）","ポチャッコ","2019/03/07 14:30:00"
"2019/03/07 16:00:00","61","エンターテイメントホール（１Ｆ）","バッドばつ丸","2019/03/07 15:30:00"
"2019/03/08 15:00:00","1","エンターテイメントホール（１Ｆ）","キティ・ホワイト","2019/03/08 14:30:00"
"2019/03/08 15:30:00","3","エンターテイメントホール（１Ｆ）","ダニエル・スター","2019/03/08 15:00:00"
"2019/03/08 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/08 11:30:00"
"2019/03/08 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/08 14:30:00"
"2019/03/08 16:00:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/03/08 15:30:00"
"2019/03/08 14:30:00","61","エンターテイメントホール（１Ｆ）","バッドばつ丸","2019/03/08 14:00:00"
"2019/03/09 15:30:00","1","館外（他）","キティ・ホワイト","2019/03/09 15:00:00"
"2019/03/09 11:30:00","3","トゥインクリングツアー入口横通路（２Ｆ）","ダニエル・スター","2019/03/09 10:30:00"
"2019/03/09 15:30:00","3","館外（他）","ダニエル・スター","2019/03/09 15:00:00"
"2019/03/09 18:30:00","7","トゥインクリングツアー入口横通路（２Ｆ）","マイメロディ","2019/03/09 17:30:00"
"2019/03/09 15:30:00","48","トゥインクリングツアー入口横通路（２Ｆ）","クロミ","2019/03/09 14:30:00"
"2019/03/09 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/09 11:30:00"
"2019/03/09 14:20:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/09 14:00:00"
"2019/03/09 15:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/09 15:30:00"
"2019/03/09 15:30:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/03/09 13:30:00"
"2019/03/09 12:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/03/09 11:30:00"
"2019/03/09 14:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/03/09 13:30:00"
"2019/03/09 16:30:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/03/09 15:30:00"
"2019/03/09 13:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/03/09 12:30:00"
"2019/03/09 17:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/03/09 16:30:00"
"2019/03/09 19:00:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/03/09 18:30:00"
"2019/03/10 12:30:00","7","トゥインクリングツアー入口横通路（２Ｆ）","マイメロディ","2019/03/10 11:30:00"
"2019/03/10 15:30:00","48","トゥインクリングツアー入口横通路（２Ｆ）","クロミ","2019/03/10 14:30:00"
"2019/03/10 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/10 11:30:00"
"2019/03/10 14:20:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/10 14:00:00"
"2019/03/10 15:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/10 15:30:00"
"2019/03/10 15:30:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/03/10 13:30:00"
"2019/03/10 11:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/03/10 10:30:00"
"2019/03/10 14:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/03/10 13:30:00"
"2019/03/10 13:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/03/10 12:30:00"
"2019/03/10 16:00:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/03/10 15:30:00"
"2019/03/11 14:30:00","1","エンターテイメントホール（１Ｆ）","キティ・ホワイト","2019/03/11 14:00:00"
"2019/03/11 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/11 11:30:00"
"2019/03/11 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/03/11 14:30:00"
"2019/03/11 16:00:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/03/11 15:30:00"
