"End","CID","Location","Name","Start"
"7/7/2023 12:00:00 PM","7","２０２　ｍｕｓｉｃ　ｂａｓｅ（１Ｆ）","マイメロディ","7/7/2023 11:00:00 AM"
"7/7/2023 5:00:00 PM","7","２０２　ｍｕｓｉｃ　ｂａｓｅ（１Ｆ）","マイメロディ","7/7/2023 2:00:00 PM"
"7/7/2023 12:00:00 PM","26","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ポムポムプリン","7/7/2023 11:00:00 AM"
"7/7/2023 5:00:00 PM","26","１０１　ｇａｍｅｒ　ｍｏｄｅｒｎ（１Ｆ）","ポムポムプリン","7/7/2023 2:00:00 PM"
"7/7/2023 12:00:00 PM","28","２０１　ｗｏｒｋｏｕｔ　ｓｔｙｌｅ（１Ｆ）","ポチャッコ","7/7/2023 11:00:00 AM"
"7/7/2023 5:00:00 PM","28","２０１　ｗｏｒｋｏｕｔ　ｓｔｙｌｅ（１Ｆ）","ポチャッコ","7/7/2023 2:00:00 PM"
"7/7/2023 11:30:00 AM","38","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","けろけろけろっぴ","7/7/2023 11:00:00 AM"
"7/7/2023 3:30:00 PM","38","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","けろけろけろっぴ","7/7/2023 3:00:00 PM"
"7/7/2023 4:30:00 PM","38","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","けろけろけろっぴ","7/7/2023 4:00:00 PM"
"7/7/2023 5:00:00 PM","52","３０１　ｃｕｔｉｅ　ｓｔｒａｗｂｅｒｒｙ（１Ｆ）","シナモン","7/7/2023 2:00:00 PM"
"7/7/2023 12:00:00 PM","97","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","マイスウィートピアノ","7/7/2023 11:30:00 AM"
"7/7/2023 4:00:00 PM","97","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","マイスウィートピアノ","7/7/2023 3:30:00 PM"
"7/7/2023 5:00:00 PM","97","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","マイスウィートピアノ","7/7/2023 4:30:00 PM"
"7/7/2023 3:00:00 PM","97","１０２　ｖｉｎｔａｇｅ　ｐｏｐ（１Ｆ）","マイスウィートピアノ","7/7/2023 2:00:00 PM"
