"End","CID","Location","Name","Start"
"2019/02/01 14:30:00","1","エンターテイメントホール（１Ｆ）","キティ・ホワイト","2019/02/01 14:00:00"
"2019/02/01 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/01 11:30:00"
"2019/02/01 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/01 14:30:00"
"2019/02/01 15:30:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/02/01 15:00:00"
"2019/02/01 16:00:00","28","エンターテイメントホール（１Ｆ）","ポチャッコ","2019/02/01 15:30:00"
"2019/02/01 15:00:00","61","エンターテイメントホール（１Ｆ）","バッドばつ丸","2019/02/01 14:30:00"
"2019/02/02 15:30:00","1","館外（他）","キティ・ホワイト","2019/02/02 15:00:00"
"2019/02/02 15:30:00","3","館外（他）","ダニエル・スター","2019/02/02 15:00:00"
"2019/02/02 15:30:00","7","トゥインクリングツアー入口横通路（２Ｆ）","マイメロディ","2019/02/02 14:30:00"
"2019/02/02 18:30:00","48","トゥインクリングツアー入口横通路（２Ｆ）","クロミ","2019/02/02 17:30:00"
"2019/02/02 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/02 11:30:00"
"2019/02/02 14:20:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/02 14:00:00"
"2019/02/02 15:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/02 15:30:00"
"2019/02/02 15:30:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/02/02 13:30:00"
"2019/02/02 11:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/02/02 10:30:00"
"2019/02/02 14:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/02/02 13:30:00"
"2019/02/02 12:30:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/02/02 11:30:00"
"2019/02/02 16:30:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/02/02 15:30:00"
"2019/02/02 13:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/02/02 12:30:00"
"2019/02/02 17:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/02/02 16:30:00"
"2019/02/02 19:00:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/02/02 18:30:00"
"2019/02/03 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/03 11:30:00"
"2019/02/03 14:20:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/03 14:00:00"
"2019/02/03 15:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/03 15:30:00"
"2019/02/03 15:30:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/02/03 13:30:00"
"2019/02/03 12:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/02/03 11:30:00"
"2019/02/03 14:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/02/03 13:30:00"
"2019/02/03 11:30:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/02/03 10:30:00"
"2019/02/03 15:30:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/02/03 14:30:00"
"2019/02/03 13:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/02/03 12:30:00"
"2019/02/03 16:00:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/02/03 15:30:00"
"2019/02/04 15:00:00","3","エンターテイメントホール（１Ｆ）","ダニエル・スター","2019/02/04 14:30:00"
"2019/02/04 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/04 11:30:00"
"2019/02/04 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/04 14:30:00"
"2019/02/04 16:00:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/02/04 15:30:00"
"2019/02/04 14:30:00","28","エンターテイメントホール（１Ｆ）","ポチャッコ","2019/02/04 14:00:00"
"2019/02/04 15:30:00","61","エンターテイメントホール（１Ｆ）","バッドばつ丸","2019/02/04 15:00:00"
"2019/02/05 14:30:00","3","エンターテイメントホール（１Ｆ）","ダニエル・スター","2019/02/05 14:00:00"
"2019/02/05 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/05 11:30:00"
"2019/02/05 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/05 14:30:00"
"2019/02/05 16:00:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/02/05 15:30:00"
"2019/02/05 15:00:00","28","エンターテイメントホール（１Ｆ）","ポチャッコ","2019/02/05 14:30:00"
"2019/02/05 15:30:00","61","エンターテイメントホール（１Ｆ）","バッドばつ丸","2019/02/05 15:00:00"
"2019/02/06 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/06 11:30:00"
"2019/02/06 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/06 14:30:00"
"2019/02/06 15:00:00","52","エンターテイメントホール（１Ｆ）","シナモン","2019/02/06 14:30:00"
"2019/02/06 14:30:00","26","エンターテイメントホール（１Ｆ）","ポムポムプリン","2019/02/06 14:00:00"
"2019/02/06 15:30:00","28","エンターテイメントホール（１Ｆ）","ポチャッコ","2019/02/06 15:00:00"
"2019/02/06 16:00:00","129","エンターテイメントホール（１Ｆ）","ミュークルドリーミー","2019/02/06 15:30:00"
"2019/02/07 14:30:00","32","エンターテイメントホール（１Ｆ）","リトルツインスターズ","2019/02/07 14:00:00"
"2019/02/07 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/07 11:30:00"
"2019/02/07 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/07 14:30:00"
"2019/02/07 15:30:00","52","エンターテイメントホール（１Ｆ）","シナモン","2019/02/07 15:00:00"
"2019/02/07 15:00:00","26","エンターテイメントホール（１Ｆ）","ポムポムプリン","2019/02/07 14:30:00"
"2019/02/07 16:00:00","22","エンターテイメントホール（１Ｆ）","シフォン","2019/02/07 15:30:00"
"2019/02/07 16:00:00","23","エンターテイメントホール（１Ｆ）","みるく","2019/02/07 15:30:00"
"2019/02/08 14:30:00","1","エンターテイメントホール（１Ｆ）","キティ・ホワイト","2019/02/08 14:00:00"
"2019/02/08 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/08 11:30:00"
"2019/02/08 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/08 14:30:00"
"2019/02/08 16:00:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/02/08 15:30:00"
"2019/02/08 15:30:00","28","エンターテイメントホール（１Ｆ）","ポチャッコ","2019/02/08 15:00:00"
"2019/02/08 15:00:00","61","エンターテイメントホール（１Ｆ）","バッドばつ丸","2019/02/08 14:30:00"
"2019/02/09 15:30:00","1","館外（他）","キティ・ホワイト","2019/02/09 15:00:00"
"2019/02/09 15:30:00","3","館外（他）","ダニエル・スター","2019/02/09 15:00:00"
"2019/02/09 11:30:00","7","トゥインクリングツアー入口横通路（２Ｆ）","マイメロディ","2019/02/09 10:30:00"
"2019/02/09 16:30:00","48","トゥインクリングツアー入口横通路（２Ｆ）","クロミ","2019/02/09 15:30:00"
"2019/02/09 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/09 11:30:00"
"2019/02/09 14:20:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/09 14:00:00"
"2019/02/09 15:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/09 15:30:00"
"2019/02/09 15:30:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/02/09 13:30:00"
"2019/02/09 15:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/02/09 14:30:00"
"2019/02/09 18:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/02/09 17:30:00"
"2019/02/09 12:30:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/02/09 11:30:00"
"2019/02/09 14:30:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/02/09 13:30:00"
"2019/02/09 13:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/02/09 12:30:00"
"2019/02/09 17:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/02/09 16:30:00"
"2019/02/09 19:00:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/02/09 18:30:00"
"2019/02/10 11:30:00","3","トゥインクリングツアー入口横通路（２Ｆ）","ダニエル・スター","2019/02/10 10:30:00"
"2019/02/10 18:30:00","7","トゥインクリングツアー入口横通路（２Ｆ）","マイメロディ","2019/02/10 17:30:00"
"2019/02/10 14:30:00","48","トゥインクリングツアー入口横通路（２Ｆ）","クロミ","2019/02/10 13:30:00"
"2019/02/10 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/10 11:30:00"
"2019/02/10 14:20:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/10 14:00:00"
"2019/02/10 15:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/10 15:30:00"
"2019/02/10 15:30:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/02/10 13:30:00"
"2019/02/10 15:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/02/10 14:30:00"
"2019/02/10 12:30:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/02/10 11:30:00"
"2019/02/10 16:30:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/02/10 15:30:00"
"2019/02/10 13:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/02/10 12:30:00"
"2019/02/10 17:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/02/10 16:30:00"
"2019/02/10 19:00:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/02/10 18:30:00"
"2019/02/11 16:00:00","3","トゥインクリングツアー入口横通路（２Ｆ）","ダニエル・スター","2019/02/11 15:30:00"
"2019/02/11 12:30:00","7","トゥインクリングツアー入口横通路（２Ｆ）","マイメロディ","2019/02/11 11:30:00"
"2019/02/11 14:30:00","48","トゥインクリングツアー入口横通路（２Ｆ）","クロミ","2019/02/11 13:30:00"
"2019/02/11 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/11 11:30:00"
"2019/02/11 14:20:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/11 14:00:00"
"2019/02/11 15:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/11 15:30:00"
"2019/02/11 15:00:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/02/11 13:30:00"
"2019/02/11 15:30:00","19","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","モカ","2019/02/11 15:00:00"
"2019/02/11 15:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/02/11 14:30:00"
"2019/02/11 11:30:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/02/11 10:30:00"
"2019/02/11 13:30:00","61","トゥインクリングツアー入口横通路（２Ｆ）","バッドばつ丸","2019/02/11 12:30:00"
"2019/02/12 14:30:00","1","エンターテイメントホール（１Ｆ）","キティ・ホワイト","2019/02/12 14:00:00"
"2019/02/12 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/12 11:30:00"
"2019/02/12 14:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/12 14:30:00"
"2019/02/12 15:30:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/02/12 15:00:00"
"2019/02/12 15:00:00","28","エンターテイメントホール（１Ｆ）","ポチャッコ","2019/02/12 14:30:00"
"2019/02/12 16:00:00","61","エンターテイメントホール（１Ｆ）","バッドばつ丸","2019/02/12 15:30:00"
"2019/02/15 15:30:00","3","エンターテイメントホール（１Ｆ）","ダニエル・スター","2019/02/15 15:00:00"
"2019/02/15 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/02/15 11:30:00"
