"End","CID","Location","Name","Start"
"2019/01/01 13:00:00","2","エンターテイメントホール（１Ｆ）","ミミィ・ホワイト","2019/01/01 12:30:00"
"2019/01/01 16:30:00","2","エンターテイメントホール（１Ｆ）","ミミィ・ホワイト","2019/01/01 16:00:00"
"2019/01/01 12:30:00","3","エンターテイメントホール（１Ｆ）","ダニエル・スター","2019/01/01 12:00:00"
"2019/01/01 14:00:00","3","エンターテイメントホール（１Ｆ）","ダニエル・スター","2019/01/01 13:30:00"
"2019/01/01 12:30:00","4","３Ｆ（３Ｆ）","ジョージ・ホワイト（パパ）","2019/01/01 12:00:00"
"2019/01/01 11:30:00","86","トゥインクリングツアー入口横通路（２Ｆ）","ぼんぼんりぼん","2019/01/01 11:00:00"
"2019/01/01 12:00:00","7","エンターテイメントホール（１Ｆ）","マイメロディ","2019/01/01 11:30:00"
"2019/01/01 14:30:00","7","エンターテイメントホール（１Ｆ）","マイメロディ","2019/01/01 14:00:00"
"2019/01/01 16:00:00","7","エンターテイメントホール（１Ｆ）","マイメロディ","2019/01/01 15:30:00"
"2019/01/01 11:30:00","32","エンターテイメントホール（１Ｆ）","リトルツインスターズ","2019/01/01 11:00:00"
"2019/01/01 15:00:00","32","エンターテイメントホール（１Ｆ）","リトルツインスターズ","2019/01/01 14:30:00"
"2019/01/01 13:00:00","19","トゥインクリングツアー入口横通路（２Ｆ）","モカ","2019/01/01 12:30:00"
"2019/01/01 14:30:00","19","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","モカ","2019/01/01 14:00:00"
"2019/01/01 11:30:00","26","３Ｆ（３Ｆ）","ポムポムプリン","2019/01/01 11:00:00"
"2019/01/01 14:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/01/01 14:00:00"
"2019/01/01 16:00:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/01/01 15:30:00"
"2019/01/01 13:30:00","31","トゥインクリングツアー入口横通路（２Ｆ）","おさるのもんきち","2019/01/01 13:00:00"
"2019/01/01 15:30:00","31","トゥインクリングツアー入口横通路（２Ｆ）","おさるのもんきち","2019/01/01 15:00:00"
"2019/01/01 12:00:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/01/01 11:30:00"
"2019/01/01 14:00:00","28","トゥインクリングツアー入口横通路（２Ｆ）","ポチャッコ","2019/01/01 13:30:00"
"2019/01/01 15:30:00","28","エンターテイメントホール（１Ｆ）","ポチャッコ","2019/01/01 15:00:00"
"2019/01/01 12:00:00","21","３Ｆ（３Ｆ）","カプチーノ","2019/01/01 11:30:00"
"2019/01/01 14:00:00","22","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シフォン","2019/01/01 13:30:00"
"2019/01/01 15:30:00","22","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シフォン","2019/01/01 15:00:00"
"2019/01/01 15:00:00","23","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","みるく","2019/01/01 14:30:00"
"2019/01/01 16:30:00","23","トゥインクリングツアー入口横通路（２Ｆ）","みるく","2019/01/01 16:00:00"
"2019/01/01 12:30:00","128","トゥインクリングツアー入口横通路（２Ｆ）","もっぷ","2019/01/01 12:00:00"
"2019/01/01 15:00:00","128","トゥインクリングツアー入口横通路（２Ｆ）","もっぷ","2019/01/01 14:30:00"
"2019/01/01 13:00:00","130","３Ｆ（３Ｆ）","ぐでたま（殻パンツ）","2019/01/01 12:30:00"
"2019/01/02 11:30:00","1","エンターテイメントホール（１Ｆ）","キティ・ホワイト","2019/01/02 11:00:00"
"2019/01/02 12:30:00","3","エンターテイメントホール（１Ｆ）","ダニエル・スター","2019/01/02 12:00:00"
"2019/01/02 14:00:00","3","エンターテイメントホール（１Ｆ）","ダニエル・スター","2019/01/02 13:30:00"
"2019/01/02 15:00:00","33","トゥインクリングツアー入口横通路（２Ｆ）","ラララフローラ","2019/01/02 14:30:00"
"2019/01/02 12:00:00","86","トゥインクリングツアー入口横通路（２Ｆ）","ぼんぼんりぼん","2019/01/02 11:30:00"
"2019/01/02 14:30:00","97","トゥインクリングツアー入口横通路（２Ｆ）","マイスウィートピアノ","2019/01/02 14:00:00"
"2019/01/02 16:30:00","97","トゥインクリングツアー入口横通路（２Ｆ）","マイスウィートピアノ","2019/01/02 16:00:00"
"2019/01/02 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/01/02 11:30:00"
"2019/01/02 14:20:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/01/02 14:00:00"
"2019/01/02 15:00:00","53","エンターテイメントホール（１Ｆ）","ウィッシュミーメル","2019/01/02 14:30:00"
"2019/01/02 15:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/01/02 15:30:00"
"2019/01/02 14:00:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/01/02 13:30:00"
"2019/01/02 15:00:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/01/02 14:30:00"
"2019/01/02 16:00:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/01/02 15:30:00"
"2019/01/02 13:00:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/01/02 12:30:00"
"2019/01/02 16:00:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/01/02 15:30:00"
"2019/01/02 16:30:00","38","エンターテイメントホール（１Ｆ）","はすのうえけろっぴ","2019/01/02 16:00:00"
"2019/01/02 14:00:00","31","トゥインクリングツアー入口横通路（２Ｆ）","おさるのもんきち","2019/01/02 13:30:00"
"2019/01/02 15:30:00","31","トゥインクリングツアー入口横通路（２Ｆ）","おさるのもんきち","2019/01/02 15:00:00"
"2019/01/02 11:30:00","45","トゥインクリングツアー入口横通路（２Ｆ）","あひるのペックル","2019/01/02 11:00:00"
"2019/01/02 12:00:00","28","エンターテイメントホール（１Ｆ）","ポチャッコ","2019/01/02 11:30:00"
"2019/01/02 12:00:00","61","３Ｆ（３Ｆ）","バッドばつ丸","2019/01/02 11:30:00"
"2019/01/02 15:30:00","21","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","カプチーノ","2019/01/02 15:00:00"
"2019/01/02 12:30:00","22","トゥインクリングツアー入口横通路（２Ｆ）","シフォン","2019/01/02 12:00:00"
"2019/01/02 14:30:00","22","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シフォン","2019/01/02 14:00:00"
"2019/01/02 13:00:00","25","３Ｆ（３Ｆ）","コロコロクリリン","2019/01/02 12:30:00"
"2019/01/02 13:30:00","23","トゥインクリングツアー入口横通路（２Ｆ）","みるく","2019/01/02 13:00:00"
"2019/01/02 15:30:00","90","エンターテイメントホール（１Ｆ）","エスプレッソ","2019/01/02 15:00:00"
"2019/01/02 13:00:00","129","エンターテイメントホール（１Ｆ）","ミュークルドリーミー","2019/01/02 12:30:00"
"2019/01/02 14:30:00","129","エンターテイメントホール（１Ｆ）","ミュークルドリーミー","2019/01/02 14:00:00"
"2019/01/02 12:30:00","130","３Ｆ（３Ｆ）","ぐでたま（殻パンツ）","2019/01/02 12:00:00"
"2019/01/02 11:30:00","131","３Ｆ（３Ｆ）","ぐでたま（寿司）","2019/01/02 11:00:00"
"2019/01/03 11:30:00","3","エンターテイメントホール（１Ｆ）","ダニエル・スター","2019/01/03 11:00:00"
"2019/01/03 15:00:00","3","エンターテイメントホール（１Ｆ）","ダニエル・スター","2019/01/03 14:30:00"
"2019/01/03 11:30:00","4","３Ｆ（３Ｆ）","ジョージ・ホワイト（パパ）","2019/01/03 11:00:00"
"2019/01/03 14:00:00","86","エンターテイメントホール（１Ｆ）","ぼんぼんりぼん","2019/01/03 13:30:00"
"2019/01/03 15:30:00","86","エンターテイメントホール（１Ｆ）","ぼんぼんりぼん","2019/01/03 15:00:00"
"2019/01/03 12:00:00","7","エンターテイメントホール（１Ｆ）","マイメロディ","2019/01/03 11:30:00"
"2019/01/03 13:00:00","48","エンターテイメントホール（１Ｆ）","クロミ","2019/01/03 12:30:00"
"2019/01/03 11:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/01/03 11:30:00"
"2019/01/03 13:00:00","53","トゥインクリングツアー入口横通路（２Ｆ）","ウィッシュミーメル","2019/01/03 12:30:00"
"2019/01/03 14:20:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/01/03 14:00:00"
"2019/01/03 15:50:00","53","メルメルショップフォトスポット（４Ｆ）","ウィッシュミーメル","2019/01/03 15:30:00"
"2019/01/03 11:30:00","52","トゥインクリングツアー入口横通路（２Ｆ）","シナモン","2019/01/03 11:00:00"
"2019/01/03 14:00:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/01/03 13:30:00"
"2019/01/03 14:30:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/01/03 14:00:00"
"2019/01/03 15:00:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/01/03 14:30:00"
"2019/01/03 15:30:00","52","４Ｆふわもこタウンシナモロールわごん付近（４Ｆ）","シナモン","2019/01/03 15:00:00"
"2019/01/03 12:30:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/01/03 12:00:00"
"2019/01/03 16:00:00","19","エンターテイメントホール（１Ｆ）","モカ","2019/01/03 15:30:00"
"2019/01/03 12:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/01/03 12:00:00"
"2019/01/03 14:30:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/01/03 14:00:00"
"2019/01/03 16:00:00","26","トゥインクリングツアー入口横通路（２Ｆ）","ポムポムプリン","2019/01/03 15:30:00"
"2019/01/03 14:30:00","38","エンターテイメントホール（１Ｆ）","はすのうえけろっぴ","2019/01/03 14:00:00"
"2019/01/03 16:30:00","38","エンターテイメントホール（１Ｆ）","はすのうえけろっぴ","2019/01/03 16:00:00"
"2019/01/03 13:30:00","31","トゥインクリングツアー入口横通路（２Ｆ）","おさるのもんきち","2019/01/03 13:00:00"
"2019/01/03 15:30:00","31","トゥインクリングツアー入口横通路（２Ｆ）","おさるのもんきち","2019/01/03 15:00:00"
"2019/01/03 16:30:00","21","トゥインクリングツアー入口横通路（２Ｆ）","カプチーノ","2019/01/03 16:00:00"
"2019/01/03 12:00:00","22","トゥインクリングツアー入口横通路（２Ｆ）","シフォン","2019/01/03 11:30:00"
"2019/01/03 14:00:00","22","トゥインクリングツアー入口横通路（２Ｆ）","シフォン","2019/01/03 13:30:00"
"2019/01/03 13:00:00","35","３Ｆ（３Ｆ）","伊集院パンダバ","2019/01/03 12:30:00"
"2019/01/03 15:00:00","90","トゥインクリングツアー入口横通路（２Ｆ）","エスプレッソ","2019/01/03 14:30:00"
"2019/01/03 12:30:00","128","３Ｆ（３Ｆ）","もっぷ","2019/01/03 12:00:00"
"2019/01/03 12:00:00","130","３Ｆ（３Ｆ）","ぐでたま（殻パンツ）","2019/01/03 11:30:00"
"2019/01/04 13:30:00","2","トゥインクリングツアー入口横通路（２Ｆ）","ミミィ・ホワイト","2019/01/04 13:00:00"
"2019/01/04 15:30:00","2","トゥインクリングツアー入口横通路（２Ｆ）","ミミィ・ホワイト","2019/01/04 15:00:00"
